benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
message_routing_v1,routing,tight_uniform,12,0.2,0.0,0.11000000000000001,0.0,0.2,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11
message_routing_v1,routing,moderate_uniform,12,0.2,0.0,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_uniform,12,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,13,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,13,0.2,0.0,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9249999999999999
message_routing_v1,routing,light_uniform,13,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,14,0.2,0.0,0.11000000000000001,0.0,0.2,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11
message_routing_v1,routing,moderate_uniform,14,0.2,0.0,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_uniform,14,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,15,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,15,0.2,0.0,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9249999999999999
message_routing_v1,routing,light_uniform,15,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,16,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,16,0.2,0.0,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_uniform,16,0.2,0.0,0.15666666666666668,0.0,0.6666666666666666,0.3,0.0,0.0,0.15,False,,1.0,85,0,0.15666666666666668
message_routing_v1,routing,tight_uniform,17,0.2,0.0,0.10666666666666669,0.0,0.16666666666666666,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.10666666666666666
message_routing_v1,routing,moderate_uniform,17,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9199999999999999
message_routing_v1,routing,light_uniform,17,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_uniform,18,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,18,0.2,0.0,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_uniform,18,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,19,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,19,0.2,0.0,0.9272727272727274,1.0,0.2727272727272727,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9272727272727271
message_routing_v1,routing,light_uniform,19,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,20,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,20,0.2,0.0,0.11727272727272728,0.0,0.2727272727272727,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11727272727272726
message_routing_v1,routing,light_uniform,20,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,21,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,21,0.2,0.0,0.9272727272727274,1.0,0.2727272727272727,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9272727272727271
message_routing_v1,routing,light_uniform,21,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,22,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,22,0.2,0.0,0.9272727272727274,1.0,0.2727272727272727,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9272727272727271
message_routing_v1,routing,light_uniform,22,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,23,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,23,0.2,0.0,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9249999999999999
message_routing_v1,routing,light_uniform,23,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,24,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,24,0.2,0.0,0.11727272727272728,0.0,0.2727272727272727,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11727272727272726
message_routing_v1,routing,light_uniform,24,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,25,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,25,0.2,0.0,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_uniform,25,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,26,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_uniform,26,0.2,0.0,0.9250000000000002,1.0,0.25,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9249999999999999
message_routing_v1,routing,light_uniform,26,0.2,0.0,0.9666666666666668,1.0,0.6666666666666666,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9666666666666666
message_routing_v1,routing,tight_uniform,27,0.2,0.0,0.9166666666666669,1.0,0.16666666666666666,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9166666666666666
message_routing_v1,routing,moderate_uniform,27,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9199999999999999
message_routing_v1,routing,light_uniform,27,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_uniform,28,0.2,0.0,0.9214285714285716,1.0,0.21428571428571427,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9214285714285714
message_routing_v1,routing,moderate_uniform,28,0.2,0.0,0.9272727272727274,1.0,0.2727272727272727,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9272727272727271
message_routing_v1,routing,light_uniform,28,0.2,0.0,0.9750000000000001,1.0,0.75,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9749999999999999
message_routing_v1,routing,tight_uniform,29,0.2,0.0,0.9166666666666669,1.0,0.16666666666666666,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9166666666666666
message_routing_v1,routing,moderate_uniform,29,0.2,0.0,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9199999999999999
message_routing_v1,routing,light_uniform,29,0.2,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,0,0.2,0.1,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_screen_0.1,0,0.2,0.1,0.9333333333333335,1.0,0.3333333333333333,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9333333333333332
message_routing_v1,routing,light_screen_0.1,0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,1,0.2,0.1,0.11857142857142858,0.0,0.2857142857142857,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11857142857142856
message_routing_v1,routing,moderate_screen_0.1,1,0.2,0.1,0.9444444444444446,1.0,0.4444444444444444,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9444444444444443
message_routing_v1,routing,light_screen_0.1,1,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,2,0.2,0.1,0.9200000000000002,1.0,0.2,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9199999999999999
message_routing_v1,routing,moderate_screen_0.1,2,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.11499999999999999
message_routing_v1,routing,light_screen_0.1,2,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,3,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,3,0.2,0.1,0.13,0.0,0.4,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.13
message_routing_v1,routing,light_screen_0.1,3,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,4,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,4,0.2,0.1,0.9285714285714287,1.0,0.2857142857142857,1.0,1.0,0.2,0.5,True,0.4,4.0,50,1,0.9285714285714285
message_routing_v1,routing,light_screen_0.1,4,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,5,0.2,0.1,0.9272727272727274,1.0,0.2727272727272727,1.0,1.0,0.2,0.8,True,0.6,6.0,30,2,0.9272727272727271
message_routing_v1,routing,moderate_screen_0.1,5,0.2,0.1,0.13285714285714287,0.0,0.42857142857142855,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.13285714285714284
message_routing_v1,routing,light_screen_0.1,5,0.2,0.1,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
message_routing_v1,routing,tight_screen_0.1,6,0.2,0.1,0.11500000000000002,0.0,0.25,0.3,0.0,0.0,0.8,True,0.6,6.0,30,2,0.11499999999999999
message_routing_v1,routing,moderate_screen_0.1,6,0.2,0.1,0.13,0.0,0.4,0.3,0.0,0.0,0.5,True,0.4,4.0,50,1,0.13
