benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
resource_auction_v1,allocation,light_screen_0.6,9,0.2,0.6,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
resource_auction_v1,allocation,tight_screen_0.7,0,0.2,0.7,0.9304995159045083,1.0,0.3333333333333333,0.995276970951958,0.995276970951958,0.19905539419039162,0.8,True,0.6,6.0,30,2,0.9319164246189208
resource_auction_v1,allocation,moderate_screen_0.7,0,0.2,0.7,0.8239351287572803,1.0,0.5,0.7898918812621335,0.7898918812621335,0.15797837625242672,0.5,True,0.4,4.0,50,1,0.8869675643786401
resource_auction_v1,allocation,light_screen_0.7,0,0.2,0.7,0.997166182571175,1.0,1.0,0.995276970951958,0.995276970951958,0.19905539419039162,0.15,False,,1.0,85,0,0.9985830912855874
resource_auction_v1,allocation,tight_screen_0.7,1,0.2,0.7,0.9172210290360571,1.0,0.3333333333333333,0.9731461595045394,0.9731461595045394,0.1946292319009079,0.8,True,0.6,6.0,30,2,0.925277181184695
resource_auction_v1,allocation,moderate_screen_0.7,1,0.2,0.7,0.8900104091481165,1.0,0.5,0.9000173485801938,0.9000173485801938,0.18000346971603876,0.5,True,0.4,4.0,50,1,0.9200052045740581
resource_auction_v1,allocation,light_screen_0.7,1,0.2,0.7,0.9989148022728281,1.0,1.0,0.99819133712138,0.99819133712138,0.199638267424276,0.15,False,,1.0,85,0,0.999457401136414
resource_auction_v1,allocation,tight_screen_0.7,2,0.2,0.7,0.9000203619623638,1.0,0.3333333333333333,0.9444783810483839,0.9444783810483839,0.1888956762096768,0.8,True,0.6,6.0,30,2,0.9166768476478485
resource_auction_v1,allocation,moderate_screen_0.7,2,0.2,0.7,0.9247772563032512,1.0,0.3333333333333333,0.9857398716165297,0.9857398716165297,0.19714797432330594,0.5,True,0.4,4.0,50,1,0.9290552948182922
resource_auction_v1,allocation,light_screen_0.7,2,0.2,0.7,1.0,1.0,1.0,1.0,1.0,0.2,0.15,False,,1.0,85,0,0.9999999999999999
resource_auction_v1,allocation,tight_screen_0.7,3,0.2,0.7,0.8651317398401259,1.0,0.3333333333333333,0.8863306775113208,0.8863306775113208,0.17726613550226417,0.8,True,0.6,6.0,30,2,0.8992325365867295
resource_auction_v1,allocation,moderate_screen_0.7,3,0.2,0.7,0.8988506124990052,1.0,0.5,0.914751020831675,0.914751020831675,0.182950204166335,0.5,True,0.4,4.0,50,1,0.9244253062495025
resource_auction_v1,allocation,light_screen_0.7,3,0.2,0.7,0.9921586992096312,1.0,1.0,0.9869311653493852,0.9869311653493852,0.19738623306987704,0.15,False,,1.0,85,0,0.9960793496048155
resource_auction_v1,allocation,tight_screen_0.7,4,0.2,0.7,0.9190873324475752,1.0,0.3333333333333333,0.976256665190403,0.976256665190403,0.19525133303808062,0.8,True,0.6,6.0,30,2,0.9262103328904542
resource_auction_v1,allocation,moderate_screen_0.7,4,0.2,0.7,0.9273427519618985,1.0,0.5,0.9622379199364972,0.9622379199364972,0.19244758398729944,0.5,True,0.4,4.0,50,1,0.9386713759809492
resource_auction_v1,allocation,light_screen_0.7,4,0.2,0.7,0.9961843575438861,1.0,1.0,0.9936405959064767,0.9936405959064767,0.19872811918129535,0.15,False,,1.0,85,0,0.9980921787719429
resource_auction_v1,allocation,tight_screen_0.7,5,0.2,0.7,0.9165274669079854,1.0,0.3333333333333333,0.9719902226244199,0.9719902226244199,0.194398044524884,0.8,True,0.6,6.0,30,2,0.9249304001206592
