benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
distributed_allocation_v1,coordination,moderate_screen_0.6,15,0.2,0.6,0.788317001036585,0.9228962512957312,0.25,0.9228962512957312,0.9228962512957312,0.18457925025914623,0.5,True,0.4,4.0,50,1,0.855606626166158
distributed_allocation_v1,coordination,light_screen_0.6,15,0.2,0.6,0.9807445910541419,0.9759307388176774,1.0,0.9759307388176774,0.9759307388176774,0.1951861477635355,0.15,False,,1.0,85,0,0.9783376649359097
distributed_allocation_v1,coordination,tight_screen_0.6,16,0.2,0.6,0.7035033394799131,0.8293791743498913,0.2,0.8293791743498913,0.8293791743498913,0.16587583486997826,0.8,True,0.6,6.0,30,2,0.7664412569149022
distributed_allocation_v1,coordination,moderate_screen_0.6,16,0.2,0.6,0.7880992906745684,0.9226241133432105,0.25,0.9226241133432105,0.9226241133432105,0.18452482266864212,0.5,True,0.4,4.0,50,1,0.8553617020088894
distributed_allocation_v1,coordination,light_screen_0.6,16,0.2,0.6,0.9857129816796235,0.9821412270995296,1.0,0.9821412270995296,0.9821412270995296,0.19642824541990592,0.15,False,,1.0,85,0,0.9839271043895764
distributed_allocation_v1,coordination,tight_screen_0.6,17,0.2,0.6,0.6195528703739803,0.7244410879674753,0.2,0.7244410879674753,0.7244410879674753,0.14488821759349507,0.8,True,0.6,6.0,30,2,0.6719969791707278
distributed_allocation_v1,coordination,moderate_screen_0.6,17,0.2,0.6,0.7624950837354125,0.8906188546692656,0.25,0.8906188546692656,0.8906188546692656,0.17812377093385312,0.5,True,0.4,4.0,50,1,0.826556969202339
distributed_allocation_v1,coordination,light_screen_0.6,17,0.2,0.6,0.9833924971101586,0.9792406213876983,1.0,0.9792406213876983,0.9792406213876983,0.19584812427753967,0.15,False,,1.0,85,0,0.9813165592489285
distributed_allocation_v1,coordination,tight_screen_0.6,18,0.2,0.6,0.7581601679049526,0.8852002098811906,0.25,0.8852002098811906,0.8852002098811906,0.17704004197623813,0.8,True,0.6,6.0,30,2,0.8216801888930716
distributed_allocation_v1,coordination,moderate_screen_0.6,18,0.2,0.6,0.7797017792436018,0.8912938907211689,0.3333333333333333,0.8912938907211689,0.8912938907211689,0.1782587781442338,0.5,True,0.4,4.0,50,1,0.8354978349823853
distributed_allocation_v1,coordination,light_screen_0.6,18,0.2,0.6,0.9821020013280481,0.9776275016600602,1.0,0.9776275016600602,0.9776275016600602,0.19552550033201205,0.15,False,,1.0,85,0,0.979864751494054
distributed_allocation_v1,coordination,tight_screen_0.6,19,0.2,0.6,0.7308117988546167,0.8635147485682708,0.2,0.8635147485682708,0.8635147485682708,0.17270294971365419,0.8,True,0.6,6.0,30,2,0.7971632737114437
distributed_allocation_v1,coordination,moderate_screen_0.6,19,0.2,0.6,0.7896465907787451,0.9245582384734314,0.25,0.9245582384734314,0.9245582384734314,0.1849116476946863,0.5,True,0.4,4.0,50,1,0.8571024146260883
distributed_allocation_v1,coordination,light_screen_0.6,19,0.2,0.6,0.9828214129331307,0.9785267661664134,1.0,0.9785267661664134,0.9785267661664134,0.1957053532332827,0.15,False,,1.0,85,0,0.980674089549772
distributed_allocation_v1,coordination,tight_screen_0.6,20,0.2,0.6,0.702461851168598,0.8280773139607476,0.2,0.8280773139607476,0.8280773139607476,0.16561546279214953,0.8,True,0.6,6.0,30,2,0.7652695825646728
distributed_allocation_v1,coordination,moderate_screen_0.6,20,0.2,0.6,0.7654181889395877,0.8942727361744847,0.25,0.8942727361744847,0.8942727361744847,0.17885454723489694,0.5,True,0.4,4.0,50,1,0.8298454625570361
distributed_allocation_v1,coordination,light_screen_0.6,20,0.2,0.6,0.9826937110873384,0.9783671388591731,1.0,0.9783671388591731,0.9783671388591731,0.19567342777183463,0.15,False,,1.0,85,0,0.9805304249732557
distributed_allocation_v1,coordination,tight_screen_0.6,21,0.2,0.6,0.6056871169962026,0.7071088962452532,0.2,0.7071088962452532,0.7071088962452532,0.14142177924905064,0.8,True,0.6,6.0,30,2,0.6563980066207279
distributed_allocation_v1,coordination,moderate_screen_0.6,21,0.2,0.6,0.7928974994729563,0.9286218743411954,0.25,0.9286218743411954,0.9286218743411954,0.1857243748682391,0.5,True,0.4,4.0,50,1,0.8607596869070758
distributed_allocation_v1,coordination,light_screen_0.6,21,0.2,0.6,0.9824720715161139,0.9780900893951425,1.0,0.9780900893951425,0.9780900893951425,0.19561801787902852,0.15,False,,1.0,85,0,0.9802810804556282
distributed_allocation_v1,coordination,tight_screen_0.6,22,0.2,0.6,0.7256267117110665,0.8570333896388331,0.2,0.8570333896388331,0.8570333896388331,0.17140667792776665,0.8,True,0.6,6.0,30,2,0.7913300506749498
distributed_allocation_v1,coordination,moderate_screen_0.6,22,0.2,0.6,0.7874617449423693,0.9218271811779617,0.25,0.9218271811779617,0.9218271811779617,0.18436543623559234,0.5,True,0.4,4.0,50,1,0.8546444630601654
distributed_allocation_v1,coordination,light_screen_0.6,22,0.2,0.6,0.9761003532632311,0.9701254415790389,1.0,0.9701254415790389,0.9701254415790389,0.19402508831580778,0.15,False,,1.0,85,0,0.973112897421135
distributed_allocation_v1,coordination,tight_screen_0.6,23,0.2,0.6,0.7723120373651142,0.9153900467063927,0.2,0.9153900467063927,0.9153900467063927,0.18307800934127855,0.8,True,0.6,6.0,30,2,0.8438510420357535
distributed_allocation_v1,coordination,moderate_screen_0.6,23,0.2,0.6,0.8078077576239708,0.9472596970299636,0.25,0.9472596970299636,0.9472596970299636,0.18945193940599273,0.5,True,0.4,4.0,50,1,0.8775337273269671
