simulation_id,epoch,timestamp,total_interactions,accepted_interactions,rejected_interactions,toxicity_rate,quality_gap,avg_p,total_welfare,avg_payoff,payoff_std,gini_coefficient,total_posts,total_votes,total_tasks_completed,n_agents,n_frozen,n_quarantined,avg_reputation,reputation_std,n_edges,avg_degree,avg_clustering,n_components,ecosystem_threat_level,active_threats,contagion_depth,ecosystem_collusion_risk,n_flagged_pairs,avg_coordination_score,avg_synergy_score,tasks_completed
dynamic_toxicity_trust_erosion,0,2026-03-28T09:39:05.488468,14,14,0,0.2927654339860658,0.0,0.7072345660139342,12.164922506171028,0.4865969002468411,0.13045491429784825,0.15190465252107288,0,0,0,10,0,0,0.290128392419508,0.293625525892749,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,1,2026-03-28T09:39:05.501135,17,17,0,0.33904310240476854,0.0,0.6609568975952315,14.084933220454575,0.42681615819559315,0.18257515500739493,0.24195591384082357,0,0,0,10,0,0,0.549248698710426,0.41593827960013235,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,2,2026-03-28T09:39:05.514573,13,12,1,0.28847219387154543,0.16452980537990936,0.6988716672530769,11.40562416138379,0.4752343400576578,0.15810947901012679,0.19073288083168802,0,0,0,10,0,0,0.7756196311290502,0.5273444422515916,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,3,2026-03-28T09:39:05.528485,8,8,0,0.31221234540529696,0.0,0.687787654594703,7.055002754470413,0.47033351696469416,0.1009732728063033,0.12054533820244397,0,0,0,10,0,0,0.88706877324836,0.5010683269472146,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,4,2026-03-28T09:39:05.546434,13,13,0,0.30186294198431673,0.0,0.6981370580156833,10.180680185538163,0.4847942945494362,0.17137899911683435,0.1952093463845227,0,0,0,10,0,0,1.10029351000633,0.6781034213449136,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,5,2026-03-28T09:39:05.567435,11,10,1,0.2622937409064259,0.17053657701034008,0.722202933910816,8.875762319595122,0.5221036658585366,0.13520987955151373,0.1450650036402206,0,0,0,10,0,0,1.282985093599588,0.7292086506651257,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,6,2026-03-28T09:39:05.593235,13,13,0,0.2572351249020659,0.0,0.7427648750979341,13.095362963105746,0.5693636070915542,0.1427414478695686,0.1311490949171223,0,0,0,10,0,0,1.5344301765469228,0.7995975322048222,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,7,2026-03-28T09:39:05.620298,8,8,0,0.33186058005016106,0.0,0.6681394199498389,6.0154372051954725,0.4627259388611902,0.16338194197692754,0.19802186411486838,0,0,0,10,0,0,1.5922202036794477,0.725859285146784,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,8,2026-03-28T09:39:05.652729,14,14,0,0.28570360113207793,0.0,0.7142963988679221,9.42669294487631,0.4961417339408584,0.16220220066241878,0.17820723340879646,0,0,0,10,0,0,1.812624151910566,0.7920582295514995,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,9,2026-03-28T09:39:05.685897,13,13,0,0.3136894369782244,0.0,0.6863105630217756,9.923882930625762,0.4510855877557164,0.16936575984841276,0.20338931929398252,0,0,0,10,0,0,1.9641966762433458,0.8288111256556043,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,10,2026-03-28T09:39:05.721303,12,12,0,0.30661288234587525,0.0,0.6933871176541248,10.99552910163727,0.47806648267988133,0.1329872890757156,0.14780363840680158,0,0,0,10,0,0,2.098051383616128,0.8710442443315511,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,11,2026-03-28T09:39:05.757100,13,11,2,0.34667941297500093,0.10119351547288813,0.6377523538753239,8.673006441690472,0.3770872365952379,0.13283112880282766,0.19030212292578536,0,0,0,10,0,0,2.1618014601628213,0.8684604542829737,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,12,2026-03-28T09:39:05.796649,16,14,2,0.2737398337877127,0.15483597067108035,0.7069056698784022,14.746927158085873,0.508514729589168,0.15203093359658568,0.16775503160327615,0,0,0,10,0,0,2.3704756198518817,0.9458579494510754,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,13,2026-03-28T09:39:05.839031,16,16,0,0.2970276193716548,0.0,0.7029723806283452,14.344643319766108,0.494642873095383,0.15428467962142878,0.17545045962780675,0,0,0,10,0,0,2.57670764786464,1.0433804269671643,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,14,2026-03-28T09:39:05.884489,16,15,1,0.2829907927850138,0.15087453943768503,0.707579548500131,14.821346185490649,0.4940448728496883,0.13093189293370644,0.1458747847685487,0,0,0,10,0,0,2.7733860762938876,1.1083146318005035,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,15,2026-03-28T09:39:05.931535,12,12,0,0.2881647720356285,0.0,0.7118352279643715,11.244996299960135,0.5111361954527335,0.14750378463178548,0.16154594655561202,0,0,0,10,0,0,2.8889190460364387,1.1555338423398622,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,16,2026-03-28T09:39:05.977482,9,9,0,0.2993232012769025,0.0,0.7006767987230975,7.062309924148295,0.47082066160988634,0.16816900930382372,0.1996007943544104,0,0,0,10,0,0,2.925082212585404,1.183060133045882,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,17,2026-03-28T09:39:06.025315,8,8,0,0.28647111431941263,0.0,0.7135288856805874,7.092706036040773,0.5066218597171981,0.16173112482675175,0.17792518029624574,0,0,0,10,0,0,2.949651210500604,1.1775904490843436,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,18,2026-03-28T09:39:06.081327,18,17,1,0.28111807705668845,0.018888382578094776,0.7178325683556397,17.964874666927564,0.5283786666743402,0.11421221297164354,0.12107361704526146,0,0,0,10,0,0,3.1742679189792034,1.2675468759280568,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,19,2026-03-28T09:39:06.136751,15,13,2,0.3137741649158141,0.05111532158326071,0.6794104588730846,11.59228226400043,0.4636912905600172,0.1816233487322491,0.21903963237880547,0,0,0,10,0,0,3.2576481086396845,1.2774275360065812,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,20,2026-03-28T09:39:06.195609,14,12,2,0.3192186199641873,0.032517042536370555,0.6761360882449025,12.174445207243794,0.45090537804606645,0.17089493657759153,0.2162587962332666,0,0,0,10,0,0,3.311703359250675,1.3097641036538916,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,21,2026-03-28T09:39:06.256699,14,14,0,0.3241490095033187,0.0,0.6758509904966813,9.569544231609935,0.4349792832549971,0.16523305453963008,0.2168930484261633,0,0,0,10,0,0,3.3923095779834953,1.289583055014891,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,22,2026-03-28T09:39:06.319798,13,12,1,0.28706527918152636,0.11854555538200395,0.7038158319429351,10.293528140899456,0.4901680067094979,0.12540239811789586,0.1410375021993815,0,0,0,10,0,0,3.4782157640664884,1.3783241854465358,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,23,2026-03-28T09:39:06.382106,10,9,1,0.3270216159919923,-0.03760297310876248,0.6767386813188839,8.718810384697314,0.4588847570893322,0.16122749596861752,0.19173181003227108,0,0,0,10,0,0,3.459985521470371,1.372313765113679,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,24,2026-03-28T09:39:06.452195,15,14,1,0.2661887157603232,0.011713952079499323,0.7330303541010436,14.583341202369972,0.5401237482359249,0.12864828053347416,0.1325272780416449,0,0,0,10,0,0,3.6143220433323995,1.4321688720600199,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,25,2026-03-28T09:39:06.522825,13,12,1,0.26599459137882697,0.12392997295227015,0.7244723337786906,9.12873477905198,0.5369843987677635,0.1257447097915091,0.13269532617553773,0,0,0,10,0,0,3.7144124315111875,1.4578005282337863,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,26,2026-03-28T09:39:06.600485,8,8,0,0.2857734862311432,0.0,0.7142265137688568,8.226961174512905,0.5141850734070565,0.14721764094955,0.15514411699970343,0,0,0,10,0,0,3.7000730209507124,1.4076677041818904,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,27,2026-03-28T09:39:06.673583,8,8,0,0.2938323019315001,0.0,0.7061676980684999,5.821703704455354,0.4851419753712795,0.1950953748799346,0.22296729647847804,0,0,0,10,0,0,3.6800035283579775,1.4216421651753453,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,28,2026-03-28T09:39:06.751561,14,14,0,0.31990077703035547,0.0,0.6800992229696445,11.27969461600663,0.4511877846402652,0.12039398490011848,0.1484888281543104,0,0,0,10,0,0,3.74814226409758,1.4507331000205066,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_trust_erosion,29,2026-03-28T09:39:06.831470,15,13,2,0.2723247659510434,0.17936835250369354,0.7037594537151308,14.396410656683338,0.4964279536787358,0.1635544028978806,0.18561127433117558,0,0,0,10,0,0,3.8567129551563446,1.4396974534896585,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
