ranking,detection,reset_cadence,run_index,seed,total_interactions,accepted_interactions,avg_toxicity,avg_quality_gap,total_welfare,welfare_per_epoch,n_agents,n_frozen,avg_reputation,avg_payoff,min_payoff,max_payoff,honest_avg_payoff,opportunistic_avg_payoff,deceptive_avg_payoff,adversarial_avg_payoff,separation_quality,infiltration_rate,welfare_delta,attack_displacement,pool_avg_quality_truthful,pool_avg_quality_fair,pool_avg_quality_default,pool_welfare_truthful,pool_welfare_fair,pool_welfare_default,peak_infection,mean_infection,final_infection,late_infection,mean_tier3_poisoning,final_tier3_poisoning,mean_cache_corruption,contagion_writes
recency,off,2,9,51,3016,3016,0.2874253371100395,0.0,3085.8234366407073,77.14558591601768,10,0,64.14774813649124,215.32005685315102,171.25310718371287,375.3596244032421,176.45103239746945,292.66285858091544,218.20632803712272,291.81259376432786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16017118394849433,0.08456838688891248,0.05071821144453685,0.0789538668702851,0.09149725274725275,0.125,0.09149725274725275,66
recency,on,0,0,42,3008,3008,0.2883151824471325,0.0,2698.3567902441737,67.45891975610434,10,0,25.804317360122628,179.65742150479988,36.59912729117999,324.10503567284,171.38537974888325,310.36998895010237,36.59912729117999,210.64641015670855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12849431577980888,0.046744505263882755,0.12849431577980888,0.10425720068407732,0.0444797980932734,0.09523809523809523,0.060131578947368425,41
recency,on,0,1,43,2991,2991,0.2862343209175906,0.0,2672.2889579336465,66.80722394834116,10,0,23.140263468636515,174.9996908291791,29.312781123108817,306.3543153745593,171.09045019949318,291.8076580417034,29.312781123108817,201.16688396500987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084814453125,0.006138916015625,0.084814453125,0.0245556640625,0.008322014406738413,0.07317073170731707,0.01625,7
recency,on,0,2,44,2979,2979,0.2887535832109105,0.0,2634.353928324357,65.85884820810892,10,0,22.149821421304488,172.69876373848052,34.62354151459324,301.635535459557,168.70629091810747,294.7885692817507,34.62354151459324,192.66889053990815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28866232703679906,0.16013133448041628,0.17773230439367005,0.22537933226517876,0.1410995946357809,0.14285714285714285,0.17596125730994153,148
recency,on,0,3,45,2993,2993,0.2883415653021992,0.0,2668.4264764297454,66.71066191074364,10,0,24.067543424404157,175.59803753432908,28.36812757744921,307.87192469963463,170.54228260441826,298.9951870001115,28.36812757744921,202.6816825696102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989052139737398,0.0788321089519695,0.1989052139737398,0.1944961625148243,0.062482079135655434,0.11320754716981132,0.0975,54
recency,on,0,4,46,2994,2994,0.2904230461138599,0.0,2656.0832989771384,66.40208247442845,10,0,24.21068526403338,176.52029824504694,35.65190481598872,319.27370848842,169.92979323425791,300.28355364263865,35.65190481598872,204.84438229314736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22177638597555444,0.130336702938735,0.21633228948166586,0.20470630195561812,0.12713966879341024,0.17142857142857143,0.15156162464985995,122
recency,on,0,5,47,3003,3003,0.2879785080813044,0.0,2671.986380574791,66.79965951436978,10,0,23.368128840434906,176.3483457478893,31.98848296276286,307.2063361334305,175.48536721304492,289.18530305709584,31.98848296276286,194.69873409038246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23763905175828826,0.1191413414753941,0.23763905175828826,0.21106745907241636,0.11795656468304716,0.175,0.14321427035726572,102
recency,on,0,6,48,3025,3025,0.28702069033308686,0.0,2726.270102827331,68.15675257068327,10,0,26.40412067139196,180.74968748619648,45.677302609337175,299.3719784868478,178.11215920919537,299.3719784868478,45.677302609337175,196.88731925530385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700094315467202,0.10334811920302381,0.1700094315467202,0.14405869415298175,0.11057732534786782,0.17073170731707318,0.12109882656902782,81
recency,on,0,7,49,3002,3002,0.2876269224350089,0.0,2683.7489709761167,67.09372427440292,10,0,24.39849914635624,177.45696243751723,36.614504021683125,300.19872477267336,174.08280924324512,293.9673187374948,36.614504021683125,199.7454730782619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15168555174674186,0.08527168259114577,0.06816438429703198,0.056326264798502,0.102398497252927,0.15,0.09538401141342318,70
recency,on,0,8,50,3005,3005,0.2884866935189848,0.0,2663.3872160554647,66.58468040138662,10,0,22.774918119278244,177.74887507798258,25.8946252743386,310.22888937368225,172.38046142959675,310.22888937368225,25.8946252743386,203.54123377711213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17891103352675927,0.09700693908336028,0.17891103352675927,0.15635217331013335,0.0836592966548938,0.125,0.11542526659786723,73
recency,on,0,9,51,3000,3000,0.289027044347155,0.0,2667.1801866001933,66.67950466500483,10,0,23.89853490000557,177.2820426485503,34.063647262193676,315.19067644675215,170.5222736927302,315.19067644675215,34.063647262193676,200.21623031008792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34374850539183044,0.16385493604539375,0.33281137904387287,0.3268454781849635,0.12117810168114947,0.18604651162790697,0.1963157894736842,117
recency,on,2,0,42,2995,2995,0.2874173955083201,0.0,2706.2140101754426,67.65535025438606,10,0,26.99717676986585,176.35583700805498,40.91392123854557,310.53205725403535,168.85449410737553,295.1129057965926,40.91392123854557,207.20228920057917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.003124686086169623,4.18551773835972e-06,2.1041928624121725e-05,0.003125,0.0,0.003125,3
recency,on,2,1,43,3003,3003,0.28626376248001656,0.0,2707.746108293318,67.69365270733294,10,0,25.741062008626862,177.80618454301376,39.93501408116498,315.99912945418606,173.71560160318822,291.62228346998046,39.93501408116498,202.10546912993135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177327324910333,0.006068364570999884,0.005576058874254697,0.019390645783999537,0.006486568986568986,0.0,0.006486568986568986,4
recency,on,2,2,44,2986,2986,0.28673720043089485,0.0,2666.380990171666,66.65952475429165,10,0,23.332676181519446,172.34138622474038,33.09781473217184,292.82066979836213,169.53728081133497,292.19642803785644,33.09781473217184,190.44796730468292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784384469317223,0.004772911968490641,0.00117598856827292,0.005912068485481877,0.00486111111111111,0.0,0.00486111111111111,4
recency,on,2,3,45,2988,2988,0.28717091931655875,0.0,2715.8167933144746,67.89541983286186,10,0,28.329023332778558,176.52179157267506,37.51071404298884,305.57712381649276,170.4501052115987,281.37710211540747,37.51071404298884,211.81473414938108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05715738932291666,0.012325624180458088,0.018991677593892177,0.005589990115588797,0.013750000000000002,0.0,0.013750000000000002,13
recency,on,2,4,46,3010,3010,0.2872258687195066,0.0,2739.827783412466,68.49569458531165,10,0,28.962875982719492,180.59167800771664,45.800502425634825,322.6853354361128,175.39434969730215,286.572572419834,45.800502425634825,210.58880352394235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024878299597537876,0.004353564339178953,3.3283558422037506e-05,0.0001673270320311106,0.004356060606060606,0.0,0.004356060606060606,3
recency,on,2,5,47,3007,3007,0.28567363301865795,0.0,2705.943371714044,67.6485842928511,10,0,24.825687403354106,175.22060892331368,31.98628627401088,296.88923896455356,172.70680095523926,291.01931033427127,31.98628627401088,196.47984344670954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777773,0.0027777281156288313,6.621619859514401e-07,3.3288988643630075e-06,0.0027777777777777775,0.0,0.0027777777777777775,1
recency,on,2,6,48,3025,3025,0.28573522838423265,0.0,2742.948441768502,68.57371104421256,10,0,27.126424757897002,181.33342828070414,36.6980697922228,306.6608978463917,178.26052701044742,306.6608978463917,36.6980697922228,200.20607655287122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0011393229166666667,0.007031250000000001,0.004557291666666667,0.0016666666666666666,0.0,0.0016666666666666666,2
recency,on,2,7,49,3007,3007,0.28623894345830386,0.0,2735.4210968738835,68.38552742184709,10,0,28.132973437467058,178.95991177275872,47.17419179001138,305.6090370503955,175.63141927676074,289.04586636486175,47.17419179001138,199.79527195607486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02627985260703347,0.004624736186092378,0.001973214488465271,0.009919976696273808,0.006856060606060606,0.08333333333333333,0.006856060606060606,1
recency,on,2,8,50,3022,3022,0.2867396223726206,0.0,2717.6152358988315,67.94038089747079,10,0,25.490448114671384,178.04283092703128,30.020302194951768,304.6094298387878,173.5861384295848,292.0014546431902,30.020302194951768,208.44486092733095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04571012769426618,0.010232927772300641,6.889954392796e-05,0.00034637991670173477,0.010238095238095237,0.0,0.010238095238095237,7
recency,on,2,9,51,3004,3004,0.28590829920938615,0.0,2708.949635205954,67.72374088014885,10,0,25.545577506057338,175.77928139581104,35.5705262480024,305.8157767574957,172.57436515364392,295.93515756576903,35.5705262480024,195.4204696112377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777773,0.004458921609006615,0.010918082250282169,0.00870211438741535,0.005277777777777778,0.0,0.005277777777777778,5
engagement,off,0,0,42,2986,2986,0.2965844262058047,0.0,2962.813873058695,74.07034682646739,10,0,60.79452567819679,209.38701078636572,152.81321374507107,385.7305618478478,166.23716726555512,297.37155650523977,211.41763149794576,293.8289581335705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499866280214549,0.5594139583639779,0.6499866280214549,0.6499327748116965,0.7249062039893068,0.788135593220339,0.6244129554655871,480
engagement,off,0,1,43,3003,3003,0.29080292967693244,0.0,3037.816427514049,75.94541068785122,10,0,62.850483162177774,214.7658560807638,148.62276227435083,396.1590262910498,173.89579410603594,293.1104245427702,216.36606991454929,297.4036508570516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999901702211597,0.3394664469622807,0.3999901702211597,0.39995058257599725,0.5803270740739463,0.6923076923076923,0.3794657097288677,279
engagement,off,0,2,44,2991,2991,0.2925412178150447,0.0,3007.8424993618924,75.1960624840473,10,0,62.074779392996696,212.07220924620782,160.89624288564724,391.4951656042099,171.91604834564455,292.5979293319529,215.92631069268842,290.35078118178467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998873378678194,0.4289294163945628,0.49998873378678194,0.49994336116360777,0.6723230793695241,0.7517241379310344,0.4789285714285715,372
engagement,off,0,3,45,2989,2989,0.2932814346098981,0.0,2999.142002090102,74.97855005225254,10,0,61.83652947323817,212.07054991131795,158.1283194119818,387.365921094029,170.8357716307112,299.5338580442941,209.83004118574692,293.1634850494356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4499891538028401,0.38455820052217404,0.4499891538028401,0.4499454727178935,0.6192072778657854,0.7016129032258065,0.4295573870573871,319
engagement,off,0,4,46,2987,2987,0.29528332906987387,0.0,2976.373283364864,74.4093320841216,10,0,61.1845083342606,211.48001809250553,151.00611385337498,401.9431363174576,166.83367383902987,294.1042495347066,212.56936686102216,303.5622607475737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999841144186419,0.5073821437995543,0.5999841144186419,0.5999201381310539,0.6466543329148734,0.75,0.5673809523809523,400
engagement,off,0,5,47,3015,3015,0.29255904299895846,0.0,3031.858582341796,75.7964645585449,10,0,62.56937006887622,214.67957733686234,160.33980027581396,397.0927255791822,173.75753459422762,296.68004589647154,217.1310025384969,295.2197586841448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49998790909412666,0.42668516006469376,0.49998790909412666,0.4999392151713858,0.6257810924495883,0.6993006993006993,0.4766842532467533,370
engagement,off,0,6,48,2987,2987,0.2949595003692409,0.0,2979.432463849766,74.48581159624415,10,0,61.27448423087534,211.57270354298043,152.25265713580015,393.41825494773497,168.98092684474787,297.59407411853874,215.21120754398459,294.5180963493968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999794125446434,0.5895787960125647,0.6999794125446434,0.6998965003153133,0.7023688619884566,0.7642276422764228,0.6595772519534129,474
engagement,off,0,7,49,3004,3004,0.2932501343819694,0.0,3014.5193833010662,75.36298458252665,10,0,62.15645245003121,214.65597284038296,162.13292541307374,386.14449646195106,173.38536393149414,306.41113581356615,212.24717975911733,293.79461462109066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499879361141076,0.4684426019831391,0.5499879361141076,0.5499393510094222,0.6621008034675304,0.7313432835820896,0.5234416971916972,372
engagement,off,0,8,50,2980,2980,0.2896162344061074,0.0,3026.5752383474214,75.66438095868554,10,0,62.7228011278652,214.5309570560807,158.78913674282185,394.75939785121847,171.12913267602866,317.39239534924377,209.91117230271152,295.61560342633993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999964870564114,0.175263421365506,0.1999964870564114,0.19998233931549853,0.5392553147347623,0.6688741721854304,0.19526315789473686,151
engagement,off,0,9,51,2994,2994,0.29029312466717855,0.0,3034.380932225556,75.8595233056389,10,0,62.82885094781035,215.0421169007856,163.5926328372302,390.25424896228174,172.64228079506492,310.1452506993734,213.5539300530708,295.4341517425112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999931858523698,0.2569542925736773,0.2999931858523698,0.2999657431130311,0.5954595989538596,0.7034482758620689,0.28695378151260503,204
engagement,off,2,0,42,3000,3000,0.28874019444608334,0.0,3057.259972471158,76.43149931177895,10,0,63.448822719739816,214.46354197293584,149.82666840425114,381.4166130243643,175.69236323898917,303.6945089521807,210.60420132669137,288.09126500827574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18134280501166952,0.09913098695116823,0.1233789958642981,0.1164664819418346,0.11065713891371787,0.09090909090909091,0.11065713891371787,74
engagement,off,2,1,43,2986,2986,0.2876358660080759,0.0,3053.0489914320938,76.32622478580234,10,0,63.44849974800261,212.70428822850786,156.2048796692117,381.69133735721164,174.1456475199684,293.39655518196764,212.7059387618884,288.033251610706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20085778904293897,0.10273415876517082,0.10370346495663743,0.12241304875439907,0.11551191863691863,0.2,0.11551191863691863,67
engagement,off,2,2,44,2987,2987,0.2870907944059475,0.0,3059.9690701965537,76.49922675491385,10,0,63.64320794695732,211.405594491207,159.0252683078256,380.46525795771765,173.7812266252807,300.8854068630559,210.66084585929804,279.91116621901597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17324601665365197,0.10500016658870859,0.0818335356529756,0.08387691426145392,0.1149838356088356,0.15384615384615385,0.1149838356088356,97
engagement,off,2,3,45,2987,2987,0.28815617498956725,0.0,3050.5192461306333,76.26298115326583,10,0,63.36527194501849,213.09073501957067,163.16914101215914,378.9013805055842,174.53339044197844,303.4872635616962,207.56597381023067,286.3268850859547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17200036382360068,0.08942423551842109,0.06720556634191553,0.084125800280171,0.09724243077184254,0.1111111111111111,0.09724243077184254,54
engagement,off,2,4,46,2994,2994,0.2889086503204967,0.0,3048.894996787814,76.22237491969534,10,0,63.25573519964145,214.29394403088136,161.62932199283355,385.7862478617095,176.41342453187676,292.4240807136996,213.92734730564396,289.0537325491049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13334220958005433,0.07913494859656983,0.10000665718504075,0.10517343628685571,0.08976044788544787,0.125,0.08976044788544787,66
engagement,off,2,5,47,3008,3008,0.2874113561638888,0.0,3078.078459230148,76.9519614807537,10,0,63.99054291853362,213.92844144557884,165.25529258348075,380.7724800649119,175.88034726027774,300.93517279595613,215.9274236338349,283.5698672321656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833654874851172,0.09571292291817106,0.09365688484181155,0.11348633992208124,0.10273718928130693,0.0,0.10273718928130693,85
engagement,off,2,6,48,3004,3004,0.2867808639975773,0.0,3079.940606975794,76.99851517439484,10,0,64.08060608752321,215.3571137159929,167.23234523296182,387.11068877103185,178.3067574655408,289.73238924723546,218.75772814150903,287.62023748897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807221738081819,0.10113236574902755,0.1078695629807388,0.09790501980207048,0.11636544011544012,0.2857142857142857,0.11636544011544012,69
engagement,off,2,7,49,3028,3028,0.2873486922178403,0.0,3099.3076001160935,77.48269000290233,10,0,64.43845882694377,218.36123463069393,167.81469503234106,387.30653885050276,177.79521192987886,313.04022690632564,214.88621913208527,294.4573143446276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1748631420787216,0.08825854218169886,0.07057632905188693,0.10119298638758165,0.10105176686059039,0.3,0.10105176686059039,64
engagement,off,2,8,50,2997,2997,0.2873749618093492,0.0,3067.1199568158936,76.67799892039734,10,0,63.76529284752614,213.05955309779256,162.09727773971787,375.6918852414827,175.3754607762254,298.2501876644213,207.80636661931632,286.1431060184179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176302163485468,0.09450039212172215,0.06750639264304484,0.09941606899131684,0.10340952541610435,0.15384615384615385,0.10340952541610435,72
engagement,off,2,9,51,3016,3016,0.2874253371100395,0.0,3085.8234366407073,77.14558591601768,10,0,64.14774813649124,215.32005685315102,171.25310718371287,375.3596244032421,176.45103239746945,292.66285858091544,218.20632803712272,291.81259376432786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16017118394849433,0.08456838688891248,0.05071821144453685,0.0789538668702851,0.09149725274725275,0.125,0.09149725274725275,66
engagement,on,0,0,42,3006,3006,0.2878558071821184,0.0,2702.7198560837323,67.56799640209331,10,0,26.10146635540378,179.60731611627676,35.429367821488015,319.2760900481135,171.73898245024768,312.3299339880461,35.429367821488015,208.93998232587373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04996391312071957,0.02763428546331445,0.04996391312071957,0.04981857978258536,0.043350871969524814,0.07894736842105263,0.03263157894736842,25
engagement,on,0,1,43,2992,2992,0.2859670658225138,0.0,2673.0315414192423,66.82578853548105,10,0,22.941515924095228,175.00387021001615,28.63921666382675,304.82209026439125,171.72801001613325,293.4685354606866,28.63921666382675,198.78144493942438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007488569396464133,0.06666666666666667,0.0,0
engagement,on,0,2,44,2984,2984,0.2876859392682592,0.0,2650.209420619279,66.25523551548198,10,0,22.582041782919827,173.93854260047368,34.408242754362384,299.7341407972343,170.76052543712944,299.7341407972343,34.408242754362384,190.3399449151816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499827632275023,0.10846255006787883,0.1499827632275023,0.14991334526353034,0.13066954076704945,0.16326530612244897,0.12346125730994151,85
engagement,on,0,3,45,3005,3005,0.2878559673145149,0.0,2686.2120756528598,67.1553018913215,10,0,24.525061048613402,177.56472883392172,29.992876879022905,307.298860324836,172.86389868140625,296.1453451517736,29.992876879022905,206.16283710999159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049971779620318804,0.028752116528476084,0.049971779620318804,0.049858127177540075,0.0746431074772437,0.14285714285714285,0.03375,23
engagement,on,0,4,46,2994,2994,0.290380946381056,0.0,2656.5320030656853,66.41330007664213,10,0,24.223882443108288,176.5427334494743,35.65190481598872,319.27370848842,169.9778647735777,300.2194764509934,35.65190481598872,204.84438229314736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19992603948166582,0.129067171688735,0.19992603948166582,0.19962817695561813,0.12713966879341024,0.17142857142857143,0.14906162464985995,121
engagement,on,0,5,47,3005,3005,0.28728295321321506,0.0,2683.4588614977024,67.08647153744256,10,0,23.869378279344065,177.99357437511628,30.844066178992854,309.8719246996348,175.54225188396188,294.0999899630512,30.844066178992854,200.86908815267367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997860650864883,0.08196587486911705,0.09997860650864883,0.0998924481160582,0.12859894955174161,0.18604651162790697,0.09196427035726572,75
engagement,on,0,6,48,3020,3020,0.28675994463305055,0.0,2724.1513697500673,68.10378424375168,10,0,26.35562852206068,180.0526797181539,47.578692994862266,296.2715212366912,178.12223172109148,293.01537123200114,47.578692994862266,195.59967131406353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11902063268113075,0.0860944169766706,0.10005879456476283,0.10029557897315489,0.11276970029439093,0.15789473684210525,0.09609882656902781,62
engagement,on,0,7,49,2999,2999,0.287924863338486,0.0,2666.730389314246,66.66825973285616,10,0,23.147952626889467,175.6494470270996,30.360771290123065,299.22679874374296,173.1296091141113,292.5262236905217,30.360771290123065,197.4149103028418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15168555174674186,0.09660901412457777,0.10033329718460522,0.10167559093223003,0.10495242230685206,0.1282051282051282,0.10663401141342317,75
engagement,on,0,8,50,3002,3002,0.28757684292932206,0.0,2671.9817769847555,66.79954442461889,10,0,23.18534638190446,177.4748656351346,27.52441011912504,319.38022193396495,171.11445809356755,306.837978131769,27.52441011912504,206.84975976952342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999863233672508,0.04167536917261283,0.04999863233672508,0.04999312432181355,0.09711815032458687,0.14893617021276595,0.04667526659786722,26
engagement,on,0,9,51,2991,2991,0.28704680371817126,0.0,2668.4873161488294,66.71218290372073,10,0,23.381097533788985,175.43739313003334,28.4463313705653,315.513027466737,170.6589919859653,315.513027466737,28.4463313705653,193.23031027361958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999342065983584,0.035066282924196515,0.04999342065983584,0.049966923564829444,0.07595733999687218,0.0975609756097561,0.04006578947368421,25
engagement,on,2,0,42,2995,2995,0.2874173955083201,0.0,2706.2140101754426,67.65535025438606,10,0,26.99717676986585,176.35583700805498,40.91392123854557,310.53205725403535,168.85449410737553,295.1129057965926,40.91392123854557,207.20228920057917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.003124686086169623,4.18551773835972e-06,2.1041928624121725e-05,0.003125,0.0,0.003125,3
engagement,on,2,1,43,3003,3003,0.28626376248001656,0.0,2707.746108293318,67.69365270733294,10,0,25.741062008626862,177.80618454301376,39.93501408116498,315.99912945418606,173.71560160318822,291.62228346998046,39.93501408116498,202.10546912993135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04177327324910333,0.006068364570999884,0.005576058874254697,0.019390645783999537,0.006486568986568986,0.0,0.006486568986568986,4
engagement,on,2,2,44,2986,2986,0.28673720043089485,0.0,2666.380990171666,66.65952475429165,10,0,23.332676181519446,172.34138622474038,33.09781473217184,292.82066979836213,169.53728081133497,292.19642803785644,33.09781473217184,190.44796730468292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784384469317223,0.004772911968490641,0.00117598856827292,0.005912068485481877,0.00486111111111111,0.0,0.00486111111111111,4
engagement,on,2,3,45,2988,2988,0.28717091931655875,0.0,2715.8167933144746,67.89541983286186,10,0,28.329023332778558,176.52179157267506,37.51071404298884,305.57712381649276,170.4501052115987,281.37710211540747,37.51071404298884,211.81473414938108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05715738932291666,0.012325624180458088,0.018991677593892177,0.005589990115588797,0.013750000000000002,0.0,0.013750000000000002,13
engagement,on,2,4,46,3010,3010,0.2872258687195066,0.0,2739.827783412466,68.49569458531165,10,0,28.962875982719492,180.59167800771664,45.800502425634825,322.6853354361128,175.39434969730215,286.572572419834,45.800502425634825,210.58880352394235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024878299597537876,0.004353564339178953,3.3283558422037506e-05,0.0001673270320311106,0.004356060606060606,0.0,0.004356060606060606,3
engagement,on,2,5,47,3007,3007,0.28567363301865795,0.0,2705.943371714044,67.6485842928511,10,0,24.825687403354106,175.22060892331368,31.98628627401088,296.88923896455356,172.70680095523926,291.01931033427127,31.98628627401088,196.47984344670954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777773,0.0027777281156288313,6.621619859514401e-07,3.3288988643630075e-06,0.0027777777777777775,0.0,0.0027777777777777775,1
engagement,on,2,6,48,3025,3025,0.28573522838423265,0.0,2742.948441768502,68.57371104421256,10,0,27.126424757897002,181.33342828070414,36.6980697922228,306.6608978463917,178.26052701044742,306.6608978463917,36.6980697922228,200.20607655287122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0011393229166666667,0.007031250000000001,0.004557291666666667,0.0016666666666666666,0.0,0.0016666666666666666,2
engagement,on,2,7,49,3007,3007,0.28623894345830386,0.0,2735.4210968738835,68.38552742184709,10,0,28.132973437467058,178.95991177275872,47.17419179001138,305.6090370503955,175.63141927676074,289.04586636486175,47.17419179001138,199.79527195607486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02627985260703347,0.004624736186092378,0.001973214488465271,0.009919976696273808,0.006856060606060606,0.08333333333333333,0.006856060606060606,1
engagement,on,2,8,50,3022,3022,0.2867396223726206,0.0,2717.6152358988315,67.94038089747079,10,0,25.490448114671384,178.04283092703128,30.020302194951768,304.6094298387878,173.5861384295848,292.0014546431902,30.020302194951768,208.44486092733095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04571012769426618,0.010232927772300641,6.889954392796e-05,0.00034637991670173477,0.010238095238095237,0.0,0.010238095238095237,7
engagement,on,2,9,51,3004,3004,0.28590829920938615,0.0,2708.949635205954,67.72374088014885,10,0,25.545577506057338,175.77928139581104,35.5705262480024,305.8157767574957,172.57436515364392,295.93515756576903,35.5705262480024,195.4204696112377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777773,0.004458921609006615,0.010918082250282169,0.00870211438741535,0.005277777777777778,0.0,0.005277777777777778,5
