simulation_id,epoch,timestamp,total_interactions,accepted_interactions,rejected_interactions,toxicity_rate,quality_gap,avg_p,total_welfare,avg_payoff,payoff_std,gini_coefficient,total_posts,total_votes,total_tasks_completed,n_agents,n_frozen,n_quarantined,avg_reputation,reputation_std,n_edges,avg_degree,avg_clustering,n_components,ecosystem_threat_level,active_threats,contagion_depth,ecosystem_collusion_risk,n_flagged_pairs,avg_coordination_score,avg_synergy_score,tasks_completed
dynamic_toxicity_combined,0,2026-03-28T09:39:09.372830,13,13,0,0.29790663010659457,0.0,0.7020933698934054,10.646997827934955,0.4839544467243162,0.11703631475403425,0.1328687108443982,0,0,0,10,0,0,0.262721380861427,0.30679942444118274,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,1,2026-03-28T09:39:09.384232,11,11,0,0.3305428524360362,0.0,0.6694571475639638,9.074738141259987,0.432130387679047,0.17653233595638443,0.2278877339644956,0,0,0,10,0,0,0.4359881741387158,0.46194676622488584,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,2,2026-03-28T09:39:09.398438,12,12,0,0.34727736687859034,0.0,0.6527226331214097,8.553238689059468,0.4072970804314032,0.141181574927053,0.19554606746681644,0,0,0,10,0,0,0.5974559251774716,0.5063249091308768,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,3,2026-03-28T09:39:09.412777,8,8,0,0.3154108373517228,0.0,0.6845891626482772,6.875585732488392,0.4583723821658928,0.05137745996070907,0.062072174222351846,0,0,0,10,0,0,0.7152544590372198,0.49781888220002285,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,4,2026-03-28T09:39:09.431055,13,13,0,0.3866376924089481,0.0,0.6133623075910519,7.423850037763136,0.3374477289892335,0.11115892859219689,0.18558223265987098,0,0,0,10,1,0,0.8268627359537263,0.5809388315054168,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,5,2026-03-28T09:39:09.450776,13,13,0,0.3626511316246197,0.0,0.6373488683753803,7.086554333409209,0.37297654386364265,0.05987555503168744,0.09142354084711825,0,0,0,10,1,0,0.9640731280440342,0.6262619567410038,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,6,2026-03-28T09:39:09.471199,12,12,0,0.4236070277755597,0.0,0.5763929722244403,5.549038655251317,0.27745193276256586,0.06729953681653938,0.1367088280860022,0,0,0,10,1,0,1.0075410383111607,0.6445177587608464,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,7,2026-03-28T09:39:09.489755,3,3,0,0.43920503474212724,0.0,0.5607949652578728,1.227349782834537,0.2454699565669074,0.07222759264507317,0.149206136001183,0,0,0,10,1,0,0.9754024759729646,0.6165993508379226,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,8,2026-03-28T09:39:09.513600,12,12,0,0.440878603331744,0.0,0.559121396668256,4.571317862711405,0.2539621034839669,0.05562192597628576,0.12212824211583514,0,0,0,10,2,0,0.9975780281762235,0.6291269755366469,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
dynamic_toxicity_combined,9,2026-03-28T09:39:09.536838,10,10,0,0.45415441915329946,0.0,0.5458455808467005,4.23572784800367,0.2229330446317721,0.06211809484496823,0.15282414278719314,0,0,0,10,2,0,0.9935447076141128,0.6306625182336101,0,0.0,0.0,1,0.0,0,0,0.0,0,0.0,0.0,0
