governance.audit_probability,governance.staking_enabled,payoff.rho_a,seed,run_index,toxicity_rate,quality_gap,welfare,mean_p,n_interactions,n_accepted,n_rejected,adverse_selection_rate,confidence_correlation,mean_confidence,n_plans,n_cache_hits,audited_violations,honest_mean_p,opportunistic_mean_p,worker_mean_p,p_gap_honest_vs_opp
0.1,True,0.2,9,109,0.2310162761218229,0.47145068106581156,897.8587409097387,0.6609429428005953,2400,1850,550,0.0,-0.3927900087780618,0.7813333333333333,300,113,62,0.7403391946956202,0.5876218212342079,0.6548398419637753,0.15271737346141223
0.1,True,0.4,0,110,0.2313894374237996,0.4699499122182254,846.7624183472174,0.6660048317418878,2400,1876,524,0.0,-0.42242283504537037,0.7821733333333333,300,121,55,0.7438313614164356,0.5990352677725863,0.6593688010028852,0.14479609364384927
0.1,True,0.4,1,111,0.2351331661473909,0.46781234454204074,768.6605962156061,0.6522020275420676,2400,1822,578,0.0,-0.33927491145404864,0.7832666666666667,300,104,54,0.7374000053900782,0.5738791948995414,0.6456054763248023,0.1635208104905368
0.1,True,0.4,2,112,0.23358580128895545,0.46829415005804054,781.8299085929276,0.6548040929472116,2400,1828,572,0.0,-0.4170049125153764,0.78624,300,108,57,0.7406322454719774,0.5788134874706139,0.6477705431724715,0.16181875800136347
0.1,True,0.4,3,113,0.23089856734254013,0.47154090113270575,822.2382717434582,0.6612364515233534,2400,1851,549,0.0,-0.36512293670451257,0.7930166666666667,300,123,42,0.7411974519976713,0.5887195939234608,0.6549131657751421,0.15247785807421044
0.1,True,0.4,4,114,0.23254188794328318,0.46851407123710215,823.0767081311977,0.6622376602247176,2400,1861,539,0.0,-0.4008326904820389,0.7865833333333333,300,122,61,0.7443360723575777,0.5908981217496527,0.6553299162614875,0.15343795060792498
0.1,True,0.4,5,115,0.233521383100692,0.4692273462554684,809.3528362943523,0.6593383728376427,2400,1852,548,0.0,-0.36415007219154544,0.78575,300,115,48,0.7409317109736542,0.5863941046376582,0.652745607637105,0.154537606335996
0.1,True,0.4,6,116,0.23621567273704203,0.46658198628411424,692.7945552767812,0.6391680550929092,2400,1759,641,0.0,-0.40393277299455677,0.7851266666666668,300,127,59,0.7310215740048005,0.5550256917728013,0.6320163330865453,0.17599588223199925
0.1,True,0.4,7,117,0.23416800871160806,0.4690946610908354,741.9899720144356,0.647385589362956,2400,1794,606,0.0,-0.3846273805085868,0.78491,300,117,58,0.7282999129690465,0.5703307774625306,0.6414766995617945,0.15796913550651592
0.1,True,0.4,8,118,0.23530619321840066,0.4672943141547184,789.4475862129091,0.6562425847048585,2400,1843,557,0.0,-0.413142857449604,0.78969,300,105,62,0.7419647818178885,0.5730523289186465,0.6501901793870808,0.16891245289924195
0.1,True,0.4,9,119,0.23362058329238905,0.4700107532353159,771.7583674505154,0.6524018090480468,2400,1818,582,0.0,-0.4613091764582769,0.7806433333333334,300,111,56,0.7407575118060846,0.5717372090957549,0.6454859484900781,0.16902030271032975
0.1,False,0.0,0,120,0.23282974332924464,0.4711054058549068,976.8002282495692,0.6615641281916137,2400,1862,538,0.0,-0.39232723374189243,0.7914599999999999,300,115,61,0.7390219272109542,0.5969256238993118,0.6546910356267193,0.14209630331164236
0.1,False,0.0,1,121,0.22813509178157118,0.4728775835442577,988.8724024880157,0.6634971286562031,2400,1850,550,0.0,-0.41158140051856457,0.7862966666666668,300,116,60,0.7444141342212518,0.5783401406342231,0.6586679926127906,0.16607399358702868
0.1,False,0.0,2,122,0.23526721784939267,0.4661021149171215,943.4294590898658,0.6561698312178278,2400,1841,559,0.0,-0.2960252667485288,0.79396,300,119,63,0.742236465119352,0.5845145010506249,0.6485105484598167,0.15772196406872718
0.1,False,0.0,3,123,0.23715037464248043,0.4644711141135259,944.9403166785104,0.6573759765275731,2400,1855,545,0.0,-0.35662896027850377,0.79186,300,117,49,0.7450418695191484,0.5828197051048696,0.6497836341189518,0.16222216441427884
0.1,False,0.0,4,124,0.2314888147280399,0.4714783929628758,930.1606321234917,0.6502486883704388,2400,1798,602,0.0,-0.4276943983930491,0.78579,300,117,57,0.7325551736708877,0.5783127336096696,0.6433788519451181,0.15424244006121812
0.1,False,0.0,5,125,0.23305220353370754,0.46912647048300316,967.4845493850572,0.6602215244314092,2400,1854,546,0.0,-0.3939713454810255,0.79812,300,116,54,0.7353849283172622,0.5901635777366961,0.6545299032135338,0.14522135058056607
0.1,False,0.0,6,126,0.2295745126824142,0.4733080787742504,988.8216954460614,0.6629451110959331,2400,1855,545,0.0,-0.3359329912042051,0.7941433333333333,300,112,49,0.7418275027621102,0.5817850247741395,0.6579899776056036,0.16004247798797067
0.1,False,0.0,7,127,0.23326407848866915,0.4694758433264122,921.8539337126768,0.6491713457450085,2400,1799,601,0.0,-0.4043080164613391,0.7919999999999999,300,115,47,0.7337941946414785,0.5668849047865592,0.6432183014268411,0.16690928985491937
0.1,False,0.0,8,128,0.2319144591447827,0.47032313343119625,920.6711552335343,0.6485450777747883,2400,1790,610,0.0,-0.3292009689751765,0.7975266666666667,300,113,64,0.7278904710643311,0.5770784845359096,0.6422048782153968,0.15081198652842154
0.1,False,0.0,9,129,0.23172448614410418,0.4707107503082779,957.1052006164626,0.65687396961627,2400,1832,568,0.0,-0.39017510778725223,0.78276,300,115,61,0.7362731856028433,0.582109001377263,0.650962788850823,0.15416418422558031
0.1,False,0.1,0,130,0.23395676167622537,0.4682490770024065,922.3595198390309,0.6589312619594742,2400,1851,549,0.0,-0.42054951203744434,0.78684,300,115,46,0.7379384449099825,0.5892062240017222,0.6524264970970728,0.14873222090826033
0.1,False,0.1,1,131,0.23333845530138375,0.46884873888281586,900.7726411800365,0.6539424937255393,2400,1823,577,0.0,-0.38617333196007325,0.78966,300,126,56,0.733421637268753,0.5800972665281633,0.6478926953098799,0.1533243707405897
0.1,False,0.1,2,132,0.23491130653286268,0.466665692746805,900.816773698038,0.6552278116329937,2400,1835,565,0.0,-0.40374517663393455,0.78894,300,115,63,0.7373931494421708,0.5849865083269665,0.6481602511786285,0.1524066411152043
0.1,False,0.1,3,133,0.2325177298196179,0.4712992405403413,936.1887313319047,0.6610471916916884,2400,1858,542,0.0,-0.4137857461653564,0.7838533333333334,300,118,54,0.7421328199748143,0.5806034157013475,0.6555559028337753,0.16152940427346674
0.1,False,0.1,4,134,0.23245246087386298,0.47050543788453897,907.9901035148177,0.6552143658312033,2400,1827,573,0.0,-0.39976904925262424,0.79169,300,123,56,0.7355847992274822,0.5799358091514438,0.6491774200425822,0.15564899007603838
0.1,False,0.1,5,135,0.23189442852052822,0.470412591931742,905.0368801436144,0.6548145389225772,2400,1822,578,0.0,-0.2917869045114005,0.7799,300,127,55,0.7393061178779549,0.570323295958094,0.6491817221934328,0.16898282191986091
0.1,False,0.1,6,136,0.23206407579752514,0.4707067349171152,953.7680119257981,0.6653610815517869,2400,1877,523,0.0,-0.37402763774015624,0.79037,300,108,49,0.7436082486908042,0.5952657238924015,0.6590576958119014,0.1483425247984027
0.1,False,0.1,7,137,0.23308348243903435,0.4684264114148685,924.6950537792341,0.6597639759498145,2400,1851,549,0.0,-0.3833535902515205,0.7878833333333334,300,128,56,0.7419519461590711,0.5834777118278692,0.6534978837908892,0.1584742343312019
0.1,False,0.1,8,138,0.23287179184137458,0.4709429295469532,915.1991336325267,0.656652845935736,2400,1837,563,0.0,-0.38681846731212477,0.7735633333333333,300,123,53,0.7444998806205239,0.5705993760368293,0.6505572349852993,0.17390050458369455
0.1,False,0.1,9,139,0.23407752028835327,0.46795875768679074,912.2886741648106,0.656927085733765,2400,1841,559,0.0,-0.36566047631899196,0.7907733333333333,300,123,37,0.7371240962535287,0.5844237743602764,0.6505547918129442,0.15270032189325233
0.1,False,0.2,0,140,0.23028990605329758,0.4729036983331474,911.381575539527,0.6633067618217442,2400,1860,540,0.0,-0.37155985355934334,0.79449,300,122,66,0.738840382575285,0.5934729499681524,0.6575112125848483,0.14536743260713259
0.1,False,0.2,1,141,0.23334817023999022,0.46911894330345,841.9477051972536,0.650153958839653,2400,1804,596,0.0,-0.35282444366424454,0.79195,300,113,58,0.7259874455316779,0.5733324843915389,0.6452301247609965,0.152654961140139
0.1,False,0.2,2,142,0.2296211479902388,0.4727758803445515,899.2424470104257,0.6608524397299401,2400,1844,556,0.0,-0.37596411591225926,0.7854766666666667,300,125,63,0.7396068276014545,0.5883786930753341,0.6547647283762513,0.15122813452612038
0.1,False,0.2,3,143,0.23204195921341403,0.47100588653404724,861.6048063383691,0.6537391133020795,2400,1818,582,0.0,-0.3157112898591849,0.78937,300,111,53,0.7337566812312927,0.5699088158681739,0.6489129727074243,0.1638478653631188
0.1,False,0.2,4,144,0.2297857263886542,0.4732128629001585,854.7281947697053,0.6519110578863062,2400,1800,600,0.0,-0.35806369842528396,0.7794966666666666,300,112,60,0.7311828588599376,0.5733303322838691,0.6465341277719049,0.15785252657606852
0.1,False,0.2,5,145,0.23398390211432457,0.46970232138576445,904.796613863567,0.6634644243831169,2400,1876,524,0.0,-0.38811620670496105,0.7823833333333333,300,116,58,0.7494180887954143,0.5862914404466001,0.6565634226921929,0.16312664834881418
0.1,False,0.2,6,146,0.2315876884586503,0.4706475615382004,878.4468180497024,0.6576140314292317,2400,1835,565,0.0,-0.3613010122195318,0.7890266666666667,300,101,58,0.7444852427748759,0.5723427279047385,0.6516092962967018,0.17214251487013743
0.1,False,0.2,7,147,0.23219538999228193,0.47135051521331434,813.4070851571385,0.6440750997642231,2400,1770,630,0.0,-0.36943018833316327,0.7870633333333333,300,137,70,0.7293528462377236,0.5621419368721143,0.6379439721884708,0.16721090936560923
0.1,False,0.2,8,148,0.2343514186224196,0.4665224978722358,883.8667003162677,0.6595147131116468,2400,1854,546,0.0,-0.5314456488063691,0.7893166666666667,300,105,48,0.7365787430022972,0.5907247878225281,0.653273897172066,0.14585395517976907
0.1,False,0.2,9,149,0.23341899214738887,0.4700630034979521,879.3715382853384,0.6578789382937097,2400,1845,555,0.0,-0.38150462893108483,0.7923366666666667,300,123,58,0.7357929323690984,0.5903615569770447,0.6512984569875206,0.14543137539205364
0.1,False,0.4,0,150,0.23482835323027193,0.46760206346232125,786.3831203723535,0.6556748302423011,2400,1838,562,0.0,-0.34733102130011406,0.7912533333333334,300,116,58,0.7410645187844951,0.5736895775603477,0.6495282595581229,0.16737494122414742
0.1,False,0.4,1,151,0.23041599512589828,0.47298607961304523,824.8376892638289,0.6613884391626176,2400,1851,549,0.0,-0.3922898456192952,0.7852966666666666,300,126,55,0.7404653970756132,0.5772855733566383,0.6567867630208157,0.16317982371897488
0.1,False,0.4,2,152,0.2316580581934567,0.47147074603465755,785.3831722891953,0.6547960704698633,2400,1822,578,0.0,-0.3942820040280039,0.7881333333333334,300,104,44,0.7414097803654316,0.5719769935950675,0.6485158720740557,0.1694327867703641
0.1,False,0.4,3,153,0.23130748174699511,0.4729457137108638,796.5644429131016,0.6563679112466747,2400,1830,570,0.0,-0.37148838571968096,0.7847766666666667,300,103,56,0.7395552597506793,0.5825308787727043,0.6495753792090699,0.157024380977975
0.1,False,0.4,4,154,0.23352429612216596,0.4701710735823059,797.8406628541255,0.6573568338839405,2400,1843,557,0.0,-0.36261013982317414,0.7864533333333333,300,114,65,0.7395542395384926,0.5810064176681121,0.6510974082484738,0.15854782187038052
0.1,False,0.4,5,155,0.23507986267506442,0.46633583608502155,797.97779895114,0.6574685884270118,2400,1847,553,0.0,-0.3947766067587591,0.7927066666666667,300,103,56,0.7373218037491571,0.5848382219019569,0.6511819942325902,0.15248358184720023
0.1,False,0.4,6,156,0.23301218217762443,0.4684355076304773,780.1139088516808,0.6547584774525737,2400,1825,575,0.0,-0.3992979270543369,0.7925,300,118,49,0.7420076198427341,0.5747433306225798,0.6479773352185408,0.16726428922015435
0.1,False,0.4,7,157,0.2343008631868536,0.4684750405617105,776.8415244140895,0.6534603250119033,2400,1825,575,0.0,-0.38967091382495983,0.7998766666666667,300,115,44,0.7286671921024923,0.587417842050073,0.6472246159886962,0.14124935005241934
0.1,False,0.4,8,158,0.2366832739973186,0.4651349589689647,805.338479776211,0.6594365851662793,2400,1864,536,0.0,-0.38754348672863637,0.7789566666666667,300,107,61,0.7413306274576933,0.595191215211949,0.6516238260352405,0.14613941224574434
0.1,False,0.4,9,159,0.23284140833797717,0.4710129131419044,751.7750249973968,0.6488165972351193,2400,1797,603,0.0,-0.42466178431017143,0.7950766666666667,300,98,77,0.734715032579418,0.5640484699877137,0.6429393271325804,0.1706665625917042
0.2,True,0.0,0,160,0.23317633316889091,0.4696924921202605,950.4366510017561,0.6558588155676975,2400,1833,567,0.0,-0.45572955333485404,0.78832,300,109,107,0.7444937486180393,0.5789199924930377,0.6483903387009172,0.16557375612500158
0.2,True,0.0,1,161,0.2356819759256228,0.46740921986129685,971.442473363862,0.6618775033881097,2400,1874,526,0.0,-0.37969317410451703,0.7932666666666667,300,96,109,0.7368485781081883,0.6023083170279612,0.6548258466254471,0.1345402610802271
0.2,True,0.0,2,162,0.23019359120323715,0.4736152382862014,983.9167153101147,0.6624536214518906,2400,1856,544,0.0,-0.3441720616120484,0.7830033333333334,300,114,130,0.743731261277573,0.5824796256014405,0.6568612929334807,0.16125163567613254
0.2,True,0.0,3,163,0.23366875165491477,0.46904443840357307,943.9606011162657,0.6543468886762321,2400,1827,573,0.0,-0.34768112763046366,0.7923766666666666,300,113,100,0.7346236462683624,0.5817923918605967,0.6479654700665575,0.15283125440776568
0.2,True,0.0,4,164,0.23421815859050266,0.4688689945734844,932.048749576216,0.6522764723064995,2400,1819,581,0.0,-0.36345758400757217,0.79887,300,118,123,0.7308092579976582,0.5840018337269306,0.6456732003122104,0.14680742427072757
0.2,True,0.0,5,165,0.23113714256027426,0.469624715827678,1001.8985127922498,0.6676978665718468,2400,1883,517,0.0,-0.38689310162222057,0.7954066666666666,300,107,108,0.7459743330332691,0.593502591787548,0.6619352765841355,0.15247174124572105
0.2,True,0.0,6,166,0.23444732978549862,0.46849367146925064,938.6455660806604,0.6533093947583268,2400,1825,575,0.0,-0.3354697743631499,0.7943266666666666,300,113,113,0.7364432471386044,0.5749864901770266,0.6471256782264446,0.1614567569615778
0.2,True,0.0,7,167,0.23092484231500315,0.47098741708402103,933.2303733202169,0.6513283034139916,2400,1800,600,0.0,-0.38011937998385886,0.7945933333333333,300,121,123,0.7387440753638023,0.567297414949481,0.6450492674859641,0.17144666041432122
0.2,True,0.0,8,168,0.23384726288780663,0.46999830719280067,952.2174698883045,0.6564864654338732,2400,1840,560,0.0,-0.4056161744856621,0.79386,300,103,125,0.7428927615051891,0.5785165543749162,0.6496011943608043,0.1643762071302729
0.2,True,0.0,9,169,0.23279823472888705,0.4711132825554821,962.3856098726287,0.6582568186801577,2400,1845,555,0.0,-0.33421231124624917,0.7951133333333333,300,102,114,0.739290072703518,0.5926678821584784,0.6507953594117095,0.14662219054503955
0.2,True,0.1,0,170,0.23171173791124094,0.47024960760489815,907.0852871302963,0.6550364815905795,2400,1822,578,0.0,-0.39866062177990896,0.7879166666666667,300,117,132,0.7369947944288336,0.5725964010402639,0.6496368297629707,0.16439839338856976
0.2,True,0.1,1,171,0.23061826783652192,0.47077457789620814,908.0123690827676,0.6552188970236477,2400,1818,582,0.0,-0.38791648410859464,0.79003,300,117,117,0.7406940224034516,0.5736923209506016,0.6489940820907596,0.16700170145284998
0.2,True,0.1,2,172,0.23311581409321078,0.46853589563622217,927.4164178459326,0.6599018230698518,2400,1852,548,0.0,-0.32538826440451757,0.7895133333333334,300,121,102,0.7391265244382482,0.5974002182656548,0.6523904301033988,0.1417263061725934
0.2,True,0.1,3,173,0.2316073766197481,0.4707580516544415,937.4716109441702,0.6612951666288664,2400,1854,546,0.0,-0.3646461931355737,0.7896433333333334,300,102,111,0.7367938636736207,0.5899447513230043,0.6557088159273639,0.14684911235061637
0.2,True,0.1,4,174,0.2325264115239293,0.4717137091484264,904.5802844828878,0.6538692035228247,2400,1822,578,0.0,-0.4411778593744743,0.7847,300,106,107,0.7326081588195701,0.579202978854596,0.6480769090859061,0.15340517996497405
0.2,True,0.1,5,175,0.23226124122267902,0.4712187178777547,915.9298852209222,0.6570023600760486,2400,1836,564,0.0,-0.3415619796625143,0.79016,300,100,125,0.7406243794203624,0.5809866162548606,0.6504133887166776,0.15963776316550182
0.2,True,0.1,6,176,0.23214776636782963,0.4706545354508286,898.1775288918949,0.6525418724467174,2400,1812,588,0.0,-0.2747088855686769,0.7924,300,121,108,0.7342373827284459,0.5780127089565334,0.6461399921890629,0.1562246737719124
0.2,True,0.1,7,177,0.23092632774697838,0.4723906884553103,894.7646181261902,0.6521569768603324,2400,1806,594,0.0,-0.44565070246511285,0.7878933333333333,300,106,127,0.7382981983929625,0.571330441680833,0.6457056039110729,0.1669677567121295
0.2,True,0.1,8,178,0.23358166210375933,0.47003958787044925,904.1877487673438,0.6541963862921709,2400,1827,573,0.0,-0.394161564912335,0.77755,300,117,118,0.7379176659178924,0.5855503995823691,0.6466049285950002,0.15236726633552333
0.2,True,0.1,9,179,0.23173035670894412,0.47195416276323915,914.6980545498208,0.6563771772026046,2400,1831,569,0.0,-0.42289917916305336,0.7860233333333333,300,119,101,0.743393985426445,0.577906821568808,0.6494365296423428,0.16548716385763695
0.2,True,0.2,0,180,0.23150538804165577,0.4702363197788813,898.262970558824,0.6617117810085567,2400,1855,545,0.0,-0.3742755713712394,0.78801,300,116,111,0.7386747221286742,0.5939228420900103,0.6553577179736726,0.1447518800386639
0.2,True,0.2,1,181,0.23318537692458152,0.46970839704613104,882.6222535056164,0.6581945562585007,2400,1845,555,0.0,-0.40193420872331204,0.7866366666666667,300,108,102,0.7375086638952033,0.5829232101270235,0.6523679142153571,0.15458545376817978
0.2,True,0.2,2,182,0.23408794158467128,0.46857278373547745,857.2629716138015,0.6532593516589243,2400,1823,577,0.0,-0.39382258278764243,0.7883600000000001,300,122,111,0.7289299089350239,0.5856555528680986,0.6471390800424812,0.1432743560669253
0.2,True,0.2,3,183,0.23526727906985284,0.4654939285815356,846.581526585936,0.652238354856276,2400,1820,580,0.0,-0.3734698571576504,0.78433,300,112,118,0.7440778789082639,0.5710543089699206,0.6446949894973926,0.17302356993834334
0.2,True,0.2,4,184,0.23224580360759792,0.47076430641328687,877.1527984120952,0.6571245843852797,2400,1836,564,0.0,-0.3498612580074702,0.79136,300,108,108,0.7358443042797244,0.5795368813345424,0.6517256674798225,0.15630742294518196
0.2,True,0.2,5,185,0.23073993485650857,0.47268673008717677,853.837313182943,0.6518761938385091,2400,1804,596,0.0,-0.4669290752398117,0.78986,300,110,110,0.7327510240418671,0.5692621261971371,0.6467164368166872,0.16348889784472997
0.2,True,0.2,6,186,0.23507347808219856,0.46783272600195036,901.0124434086301,0.6625881131048748,2400,1875,525,0.0,-0.4109400688392882,0.79074,300,113,103,0.7449494875218878,0.5925653467040626,0.6554522070749138,0.15238414081782525
0.2,True,0.2,7,187,0.23228632520437137,0.46956544334652295,872.4977057045351,0.6565831865369516,2400,1832,568,0.0,-0.4135243355593492,0.78447,300,114,107,0.7440600435498121,0.5742909763796257,0.650060109822023,0.16976906717018647
0.2,True,0.2,8,188,0.2358847941532123,0.46775649342345016,819.112037736183,0.6460066912573665,2400,1794,606,0.0,-0.40178720431293913,0.7869633333333333,300,109,116,0.7289760893584419,0.5817700486044828,0.6379776973242025,0.14720604075395916
0.2,True,0.2,9,189,0.23500994722587584,0.4664342974297093,892.4069409701042,0.6612084215960138,2400,1866,534,0.0,-0.41576810346778564,0.7914566666666667,300,135,106,0.7416370618037511,0.6010681233761049,0.6531413999837876,0.14056893842764617
0.2,True,0.4,0,190,0.2328629470283338,0.46928730445066297,791.1772594420447,0.6562679272951971,2400,1833,567,0.0,-0.44111029388137524,0.7768999999999999,300,115,110,0.7366663181542306,0.582140422831283,0.6500719163852455,0.15452589532294758
0.2,True,0.4,1,191,0.23233896863868683,0.470403674180824,796.9683827170134,0.6569201663979108,2400,1835,565,0.0,-0.39797137437525826,0.78387,300,114,111,0.7382064260618435,0.5823117841384781,0.650610698766382,0.15589464192336544
0.2,True,0.4,2,192,0.22902907374465184,0.4741001015626995,773.6049697134305,0.6524459008646732,2400,1800,600,0.0,-0.3855010446022847,0.7849633333333333,300,107,127,0.7456618321536109,0.5528459642971538,0.6470827061492217,0.1928158678564571
0.2,True,0.4,3,193,0.22853136007396294,0.474771701077508,781.8307193326746,0.6537648223672382,2400,1805,595,0.0,-0.3356096313318911,0.7956033333333333,300,122,122,0.7466330236074991,0.561779640919962,0.6474558729788229,0.18485338268753704
0.2,True,0.4,4,194,0.23475181181978974,0.4687171565347376,785.5356507313119,0.6550996563945469,2400,1836,564,0.0,-0.34474092259995537,0.79214,300,110,130,0.7371974575980943,0.5842423929991788,0.6481277312732199,0.1529550645989155
0.2,True,0.4,5,195,0.23369749426698017,0.46774877837835394,807.5955358670255,0.6594998680032956,2400,1852,548,0.0,-0.31014923528438476,0.7951133333333333,300,117,111,0.7399623665887909,0.5904706968622657,0.6526112577716673,0.14949166972652517
0.2,True,0.4,6,196,0.23311554702996626,0.47054503678493015,745.6201088645785,0.6478757707498451,2400,1793,607,0.0,-0.37979260593274716,0.7901133333333333,300,110,128,0.7296720584109213,0.574901725173897,0.6412463859610896,0.15477033323702427
0.2,True,0.4,7,197,0.22870138494339554,0.4732843367320974,809.0713171206445,0.6584991814687879,2400,1828,572,0.0,-0.37385576741705995,0.79669,300,112,127,0.7393447905250549,0.578783388747522,0.65295883202037,0.16056140177753286
0.2,True,0.4,8,198,0.2319607643320546,0.4705778056550779,786.6437387056214,0.6551005623107267,2400,1824,576,0.0,-0.31134612621989866,0.7896133333333334,300,128,122,0.7403920458610359,0.5706565231728966,0.6493014708190422,0.1697355226881393
0.2,True,0.4,9,199,0.2306382164807882,0.4715693681727741,808.0321049437191,0.6589359564720872,2400,1838,562,0.0,-0.35962108376832486,0.7842399999999999,300,117,112,0.7439517514232986,0.5809761594940764,0.6523274370789129,0.16297559192922217
0.2,False,0.0,0,200,0.23318054639643065,0.47068149011312277,973.8863055110645,0.661308352903211,2400,1862,538,0.0,-0.3741357919200826,0.7956866666666667,300,117,102,0.7415154137042783,0.5905468884557633,0.6547018026693239,0.150968525248515
0.2,False,0.0,1,201,0.23076134585184288,0.47135893184545097,979.84392211659,0.6622008967082527,2400,1855,545,0.0,-0.3455115794349917,0.7898166666666666,300,115,99,0.7418746728869138,0.5848465332731982,0.6565800565971943,0.15702813961371553
0.2,False,0.0,2,202,0.2331443987459604,0.4711312066331333,941.3555835697196,0.6533915023232267,2400,1822,578,0.0,-0.43034710038328994,0.78905,300,109,101,0.7356916761166648,0.577752983298447,0.6470166034345096,0.1579386928182177
0.2,False,0.0,3,203,0.23202435099435784,0.4693222279074944,982.9037114459181,0.6635514532962247,2400,1866,534,0.0,-0.33230493607424333,0.78854,300,121,107,0.7440244909319043,0.5984498030834887,0.6561370657974536,0.14557468784841554
0.2,False,0.0,4,204,0.23336041411451994,0.46934232362501815,926.9309500778933,0.6508684793913089,2400,1808,592,0.0,-0.39933476675653323,0.79071,300,111,128,0.7432253909018934,0.5609032580304804,0.6443924599373024,0.18232213287141308
0.2,False,0.0,5,205,0.23344292129994887,0.46789789064518916,959.7499486660535,0.6587456063972221,2400,1847,553,0.0,-0.4153098902006315,0.7940833333333334,300,106,111,0.7386906250424905,0.5848923655481767,0.6526037014480411,0.1537982594943138
0.2,False,0.0,6,206,0.23381338793444337,0.46848743789348357,960.3925728787995,0.6588249075482999,2400,1850,550,0.0,-0.40701612459197917,0.7958533333333333,300,124,115,0.743717081848679,0.5818934128001513,0.6521040053213106,0.16182366904852774
0.2,False,0.0,7,207,0.23018763638482972,0.4732833910429804,976.3366812725396,0.6605627808494157,2400,1846,554,0.0,-0.41792125053307755,0.7961566666666667,300,117,116,0.7408309872644694,0.586678877441344,0.6543603266874811,0.15415210982312544
0.2,False,0.0,8,208,0.23296310338423432,0.46834521239999033,977.1892196598137,0.6626349430182679,2400,1865,535,0.0,-0.4546377156621461,0.7873033333333334,300,108,103,0.7417721618917783,0.5897087097736129,0.6565309970095198,0.1520634521181654
0.2,False,0.0,9,209,0.2344202154458866,0.4672080652967228,935.4428994183796,0.6538391889373139,2400,1826,574,0.0,-0.43145525577573846,0.7983633333333333,300,118,119,0.7376832173409026,0.5820231338745714,0.6466458572649617,0.1556600834663312
0.2,False,0.1,0,210,0.23065723085677955,0.47154337271647434,935.6202340646237,0.6606913170131329,2400,1847,553,0.0,-0.39124309198701657,0.7893366666666666,300,121,112,0.7441052962441945,0.5802343593589192,0.6547361155208157,0.16387093688527532
0.2,False,0.1,1,211,0.23377705833096857,0.4696577905510929,896.6094926647002,0.6531136904446432,2400,1822,578,0.0,-0.39392675304307745,0.7982566666666667,300,121,118,0.7389142523684684,0.5793064660959668,0.6457945413063683,0.1596077862725016
0.2,False,0.1,2,212,0.23313407054263136,0.46970562108311703,922.0729128075467,0.6586379259328003,2400,1847,553,0.0,-0.4046813732293665,0.7809533333333334,300,103,106,0.7458823828016105,0.5752817381825311,0.652303192925741,0.1706006446190793
0.2,False,0.1,3,213,0.2333840333346656,0.4709897072118653,925.7518210684074,0.6588770711406203,2400,1851,549,0.0,-0.37603858472179774,0.77889,300,108,112,0.7382389447001684,0.5885678196381966,0.6523792632957005,0.14967112506197178
0.2,False,0.1,4,214,0.23191949166138867,0.4706673754752036,889.0335618752234,0.6510019986891544,2400,1803,597,0.0,-0.34728559403667225,0.78726,300,107,122,0.7357832780182335,0.5724376282517548,0.6445209922149918,0.1633456497664787
0.2,False,0.1,5,215,0.23210091598655122,0.47045271231439734,942.9318788438457,0.6628313115965667,2400,1864,536,0.0,-0.3438395390548326,0.7920233333333333,300,111,107,0.7393259919263807,0.5947303233241127,0.6566125073002644,0.14459566860226802
0.2,False,0.1,6,216,0.23278868470493783,0.47041390520006193,892.7413585225677,0.651959908521047,2400,1812,588,0.0,-0.44922651887891324,0.7831400000000001,300,119,107,0.7354772584028079,0.5722040611872957,0.6458905515225283,0.16327319721551214
0.2,False,0.1,7,217,0.23266707539119358,0.4690135998887839,912.3789730040908,0.6565284616350813,2400,1833,567,0.0,-0.384797083836002,0.7938,300,108,122,0.7369809563142059,0.5938976694237282,0.6487887349941034,0.14308328689047767
0.2,False,0.1,8,218,0.23588612314700313,0.4663356864810196,901.654760141856,0.6551079101380585,2400,1839,561,0.0,-0.36356902742390573,0.79121,300,121,105,0.7437697922498111,0.5782124311158585,0.6476282642520014,0.16555736113395259
0.2,False,0.1,9,219,0.22971412047084142,0.4736893307951642,946.1545889428793,0.6619294451097647,2400,1851,549,0.0,-0.3782430820520448,0.7806866666666666,300,107,112,0.7384787279637742,0.5893655861929538,0.656294769727871,0.14911314177082047
0.2,False,0.2,0,220,0.2288969913573101,0.4751931703740972,910.9498832145631,0.6626005680739377,2400,1852,548,0.0,-0.38517649989131997,0.7918566666666667,300,116,104,0.7445133124734484,0.5828749674182487,0.6568480992814608,0.1616383450551997
0.2,False,0.2,1,221,0.23434935009325628,0.46950095545779286,877.7492119466741,0.6570785539571292,2400,1845,555,0.0,-0.3098475735493377,0.7861833333333333,300,127,111,0.7326136737133473,0.5928931086284198,0.6505295893830466,0.13972056508492747
0.2,False,0.2,2,222,0.2330323387302254,0.4679148343068637,871.6222637896002,0.6570076752076617,2400,1836,564,0.0,-0.4112267852569584,0.7883933333333334,300,136,110,0.7364268364139702,0.5856617185469379,0.6506366371878298,0.15076511786703228
0.2,False,0.2,3,223,0.23329486596323742,0.469472984714696,851.8377107597772,0.6524667077561865,2400,1816,584,0.0,-0.39066460629521965,0.79609,300,129,103,0.7351676321199893,0.5714226150953847,0.6467324019048664,0.16374501702460453
